,team,season,wins,losses,ties,games_played,winning_pct,index
1458,Kansas State,2014,9,4,0,13,0.6923076923076923,1458
1459,Kansas State,2015,6,7,0,13,0.46153846153846156,1459
1460,Kansas State,2016,9,4,0,13,0.6923076923076923,1460
1461,Kansas State,2017,8,5,0,13,0.6153846153846154,1461
1462,Kansas State,2018,5,7,0,12,0.4166666666666667,1462
1463,Kansas State,2019,8,5,0,13,0.6153846153846154,1463
1464,Kansas State,2020,4,6,0,10,0.4,1464
1465,Kansas State,2021,8,5,0,13,0.6153846153846154,1465
1466,Kansas State,2022,10,4,0,14,0.7142857142857143,1466
1467,Kansas State,2023,9,4,0,13,0.6923076923076923,1467
1468,Kent State,1990,2,9,0,11,0.18181818181818182,1468
1469,Kent State,1991,1,10,0,11,0.09090909090909091,1469
1470,Kent State,1992,2,9,0,11,0.18181818181818182,1470
1471,Kent State,1993,0,11,0,11,0.0,1471
1472,Kent State,1994,2,9,0,11,0.18181818181818182,1472
1473,Kent State,1995,1,9,1,11,0.13636363636363635,1473
1474,Kent State,1996,2,9,0,11,0.18181818181818182,1474
1475,Kent State,1997,3,8,0,11,0.2727272727272727,1475
1476,Kent State,1998,0,11,0,11,0.0,1476
1477,Kent State,1999,2,9,0,11,0.18181818181818182,1477
1478,Kent State,2000,1,10,0,11,0.09090909090909091,1478
1479,Kent State,2001,6,5,0,11,0.5454545454545454,1479
1480,Kent State,2002,3,9,0,12,0.25,1480
1481,Kent State,2003,5,7,0,12,0.4166666666666667,1481
1482,Kent State,2004,5,6,0,11,0.45454545454545453,1482
1483,Kent State,2005,1,10,0,11,0.09090909090909091,1483
1484,Kent State,2006,6,6,0,12,0.5,1484
1485,Kent State,2007,3,9,0,12,0.25,1485
1486,Kent State,2008,4,8,0,12,0.3333333333333333,1486
1487,Kent State,2009,5,7,0,12,0.4166666666666667,1487
1488,Kent State,2010,5,7,0,12,0.4166666666666667,1488
1489,Kent State,2011,5,7,0,12,0.4166666666666667,1489
1490,Kent State,2012,11,3,0,14,0.7857142857142857,1490
1491,Kent State,2013,4,8,0,12,0.3333333333333333,1491
1492,Kent State,2014,2,9,0,11,0.18181818181818182,1492
1493,Kent State,2015,3,9,0,12,0.25,1493
1494,Kent State,2016,3,9,0,12,0.25,1494
1495,Kent State,2017,2,10,0,12,0.16666666666666666,1495
1496,Kent State,2018,2,10,0,12,0.16666666666666666,1496
1497,Kent State,2019,7,6,0,13,0.5384615384615384,1497
1498,Kent State,2021,7,7,0,14,0.5,1498
1499,Kent State,2022,5,7,0,12,0.4166666666666667,1499
1500,Kent State,2023,1,11,0,12,0.08333333333333333,1500
1501,Kentucky,1990,4,7,0,11,0.36363636363636365,1501
1502,Kentucky,1991,3,8,0,11,0.2727272727272727,1502
1503,Kentucky,1992,4,7,0,11,0.36363636363636365,1503
1504,Kentucky,1993,6,5,0,11,0.5454545454545454,1504
1505,Kentucky,1994,1,10,0,11,0.09090909090909091,1505
1506,Kentucky,1995,4,7,0,11,0.36363636363636365,1506
1507,Kentucky,1996,4,7,0,11,0.36363636363636365,1507
1508,Kentucky,1997,5,6,0,11,0.45454545454545453,1508
1509,Kentucky,1998,7,4,0,11,0.6363636363636364,1509
1510,Kentucky,1999,6,5,0,11,0.5454545454545454,1510
1511,Kentucky,2000,2,9,0,11,0.18181818181818182,1511
1512,Kentucky,2001,2,9,0,11,0.18181818181818182,1512
1513,Kentucky,2002,7,5,0,12,0.5833333333333334,1513
1514,Kentucky,2003,4,8,0,12,0.3333333333333333,1514
1515,Kentucky,2004,2,9,0,11,0.18181818181818182,1515
1516,Kentucky,2005,3,8,0,11,0.2727272727272727,1516
1517,Kentucky,2006,8,5,0,13,0.6153846153846154,1517
1518,Kentucky,2007,8,5,0,13,0.6153846153846154,1518
1519,Kentucky,2008,7,6,0,13,0.5384615384615384,1519
1520,Kentucky,2009,8,6,0,14,0.5714285714285714,1520
1521,Kentucky,2010,6,7,0,13,0.46153846153846156,1521
1522,Kentucky,2011,5,7,0,12,0.4166666666666667,1522
1523,Kentucky,2012,2,10,0,12,0.16666666666666666,1523
1524,Kentucky,2013,2,10,0,12,0.16666666666666666,1524
1525,Kentucky,2014,5,7,0,12,0.4166666666666667,1525
1526,Kentucky,2015,5,7,0,12,0.4166666666666667,1526
1527,Kentucky,2016,7,6,0,13,0.5384615384615384,1527
1528,Kentucky,2017,7,6,0,13,0.5384615384615384,1528
1529,Kentucky,2018,10,3,0,13,0.7692307692307693,1529
1530,Kentucky,2019,8,5,0,13,0.6153846153846154,1530
1531,Kentucky,2020,5,6,0,11,0.45454545454545453,1531
1532,Kentucky,2021,10,3,0,13,0.7692307692307693,1532
1533,Kentucky,2022,7,6,0,13,0.5384615384615384,1533
1534,Kentucky,2023,7,6,0,13,0.5384615384615384,1534
1535,Liberty,2017,5,3,0,8,0.625,1535
1536,Liberty,2018,6,6,0,12,0.5,1536
1537,Liberty,2019,8,5,0,13,0.6153846153846154,1537
1538,Liberty,2020,10,1,0,11,0.9090909090909091,1538
1539,Liberty,2021,8,5,0,13,0.6153846153846154,1539
1540,Liberty,2022,8,5,0,13,0.6153846153846154,1540
1541,Liberty,2023,13,1,0,14,0.9285714285714286,1541
1542,Long Beach State,1990,6,5,0,11,0.5454545454545454,1542
1543,Long Beach State,1991,2,9,0,11,0.18181818181818182,1543
1544,Louisiana,1990,5,6,0,11,0.45454545454545453,1544
1545,Louisiana,1991,2,8,1,11,0.22727272727272727,1545
1546,Louisiana,1992,2,9,0,11,0.18181818181818182,1546
1547,Louisiana,1993,8,3,0,11,0.7272727272727273,1547
1548,Louisiana,1994,6,5,0,11,0.5454545454545454,1548
1549,Louisiana,1995,6,5,0,11,0.5454545454545454,1549
1550,Louisiana,1996,5,6,0,11,0.45454545454545453,1550
1551,Louisiana,1997,1,10,0,11,0.09090909090909091,1551
1552,Louisiana,1998,2,9,0,11,0.18181818181818182,1552
1553,Louisiana,1999,2,9,0,11,0.18181818181818182,1553
1554,Louisiana,2000,1,10,0,11,0.09090909090909091,1554
1555,Louisiana,2001,3,8,0,11,0.2727272727272727,1555
1556,Louisiana,2002,3,9,0,12,0.25,1556
1557,Louisiana,2003,4,8,0,12,0.3333333333333333,1557
1558,Louisiana,2004,4,7,0,11,0.36363636363636365,1558
1559,Louisiana,2005,6,5,0,11,0.5454545454545454,1559
1560,Louisiana,2006,6,6,0,12,0.5,1560
1561,Louisiana,2007,4,9,0,13,0.3076923076923077,1561
1562,Louisiana,2008,6,6,0,12,0.5,1562
1563,Louisiana,2009,6,6,0,12,0.5,1563
1564,Louisiana,2010,3,9,0,12,0.25,1564
1565,Louisiana,2011,9,4,0,13,0.6923076923076923,1565
1566,Louisiana,2012,9,4,0,13,0.6923076923076923,1566
1567,Louisiana,2013,9,4,0,13,0.6923076923076923,1567
1568,Louisiana,2014,9,4,0,13,0.6923076923076923,1568
1569,Louisiana,2015,4,8,0,12,0.3333333333333333,1569
1570,Louisiana,2016,6,7,0,13,0.46153846153846156,1570
1571,Louisiana,2017,5,7,0,12,0.4166666666666667,1571
1572,Louisiana,2018,7,7,0,14,0.5,1572
1573,Louisiana,2019,11,3,0,14,0.7857142857142857,1573
1574,Louisiana,2020,10,1,0,11,0.9090909090909091,1574
1575,Louisiana,2021,13,1,0,14,0.9285714285714286,1575
1576,Louisiana,2022,6,7,0,13,0.46153846153846156,1576
1577,Louisiana,2023,6,7,0,13,0.46153846153846156,1577
1578,Louisiana State,1990,5,6,0,11,0.45454545454545453,1578
1579,Louisiana State,1991,5,6,0,11,0.45454545454545453,1579
1580,Louisiana State,1992,2,9,0,11,0.18181818181818182,1580
1581,Louisiana State,1993,5,6,0,11,0.45454545454545453,1581
1582,Louisiana State,1994,4,7,0,11,0.36363636363636365,1582
1583,Louisiana State,1995,6,4,1,11,0.5909090909090909,1583
1584,Louisiana State,1996,9,2,0,11,0.8181818181818182,1584
1585,Louisiana State,1997,8,3,0,11,0.7272727272727273,1585
1586,Louisiana State,1998,4,7,0,11,0.36363636363636365,1586
1587,Louisiana State,1999,3,8,0,11,0.2727272727272727,1587
1588,Louisiana State,2000,7,4,0,11,0.6363636363636364,1588
1589,Louisiana State,2001,9,3,0,12,0.75,1589
1590,Louisiana State,2002,8,5,0,13,0.6153846153846154,1590
1591,Louisiana State,2003,13,1,0,14,0.9285714285714286,1591
1592,Louisiana State,2004,9,3,0,12,0.75,1592
1593,Louisiana State,2005,11,2,0,13,0.8461538461538461,1593
1594,Louisiana State,2006,11,2,0,13,0.8461538461538461,1594
1595,Louisiana State,2007,12,2,0,14,0.8571428571428571,1595
1596,Louisiana State,2008,8,5,0,13,0.6153846153846154,1596
1597,Louisiana State,2009,9,4,0,13,0.6923076923076923,1597
1598,Louisiana State,2010,11,2,0,13,0.8461538461538461,1598
1599,Louisiana State,2011,13,1,0,14,0.9285714285714286,1599
1600,Louisiana State,2012,10,3,0,13,0.7692307692307693,1600
1601,Louisiana State,2013,10,3,0,13,0.7692307692307693,1601
1602,Louisiana State,2014,8,5,0,13,0.6153846153846154,1602
1603,Louisiana State,2015,9,4,0,13,0.6923076923076923,1603
1604,Louisiana State,2016,8,4,0,12,0.6666666666666666,1604
1605,Louisiana State,2017,9,4,0,13,0.6923076923076923,1605
1606,Louisiana State,2018,10,3,0,13,0.7692307692307693,1606
1607,Louisiana State,2019,15,0,0,15,1.0,1607
1608,Louisiana State,2020,5,5,0,10,0.5,1608
1609,Louisiana State,2021,6,7,0,13,0.46153846153846156,1609
1610,Louisiana State,2022,10,4,0,14,0.7142857142857143,1610
1611,Louisiana State,2023,10,3,0,13,0.7692307692307693,1611
1612,Louisiana Tech,1990,8,3,0,11,0.7272727272727273,1612
1613,Louisiana Tech,1991,8,1,2,11,0.8181818181818182,1613
1614,Louisiana Tech,1992,5,6,0,11,0.45454545454545453,1614
1615,Louisiana Tech,1993,2,9,0,11,0.18181818181818182,1615
1616,Louisiana Tech,1994,3,8,0,11,0.2727272727272727,1616
1617,Louisiana Tech,1995,5,6,0,11,0.45454545454545453,1617
1618,Louisiana Tech,1996,6,5,0,11,0.5454545454545454,1618
1619,Louisiana Tech,1997,9,2,0,11,0.8181818181818182,1619
1620,Louisiana Tech,1998,6,6,0,12,0.5,1620
1621,Louisiana Tech,1999,8,3,0,11,0.7272727272727273,1621
1622,Louisiana Tech,2000,3,9,0,12,0.25,1622
1623,Louisiana Tech,2001,7,4,0,11,0.6363636363636364,1623
1624,Louisiana Tech,2002,4,8,0,12,0.3333333333333333,1624
1625,Louisiana Tech,2003,5,7,0,12,0.4166666666666667,1625
1626,Louisiana Tech,2004,6,6,0,12,0.5,1626
1627,Louisiana Tech,2005,7,4,0,11,0.6363636363636364,1627
1628,Louisiana Tech,2006,3,10,0,13,0.23076923076923078,1628
1629,Louisiana Tech,2007,5,7,0,12,0.4166666666666667,1629
1630,Louisiana Tech,2008,8,5,0,13,0.6153846153846154,1630
1631,Louisiana Tech,2009,4,8,0,12,0.3333333333333333,1631
1632,Louisiana Tech,2010,5,7,0,12,0.4166666666666667,1632
1633,Louisiana Tech,2011,8,5,0,13,0.6153846153846154,1633
1634,Louisiana Tech,2012,9,3,0,12,0.75,1634
1635,Louisiana Tech,2013,4,8,0,12,0.3333333333333333,1635
1636,Louisiana Tech,2014,9,5,0,14,0.6428571428571429,1636
1637,Louisiana Tech,2015,9,4,0,13,0.6923076923076923,1637
1638,Louisiana Tech,2016,9,5,0,14,0.6428571428571429,1638
1639,Louisiana Tech,2017,7,6,0,13,0.5384615384615384,1639
1640,Louisiana Tech,2018,8,5,0,13,0.6153846153846154,1640
1641,Louisiana Tech,2019,11,4,0,15,0.7333333333333333,1641
1642,Louisiana Tech,2020,5,5,0,10,0.5,1642
1643,Louisiana Tech,2021,3,9,0,12,0.25,1643
1644,Louisiana Tech,2022,3,9,0,12,0.25,1644
1645,Louisiana Tech,2023,3,9,0,12,0.25,1645
1646,Louisiana-Monroe,1994,3,8,0,11,0.2727272727272727,1646
1647,Louisiana-Monroe,1995,2,9,0,11,0.18181818181818182,1647
1648,Louisiana-Monroe,1996,5,6,0,11,0.45454545454545453,1648
1649,Louisiana-Monroe,1997,5,7,0,12,0.4166666666666667,1649
1650,Louisiana-Monroe,1998,5,6,0,11,0.45454545454545453,1650
1651,Louisiana-Monroe,1999,5,6,0,11,0.45454545454545453,1651
1652,Louisiana-Monroe,2000,1,10,0,11,0.09090909090909091,1652
1653,Louisiana-Monroe,2001,2,9,0,11,0.18181818181818182,1653
1654,Louisiana-Monroe,2002,3,9,0,12,0.25,1654
1655,Louisiana-Monroe,2003,1,11,0,12,0.08333333333333333,1655
1656,Louisiana-Monroe,2004,5,6,0,11,0.45454545454545453,1656
1657,Louisiana-Monroe,2005,5,6,0,11,0.45454545454545453,1657
1658,Louisiana-Monroe,2006,4,8,0,12,0.3333333333333333,1658
1659,Louisiana-Monroe,2007,6,6,0,12,0.5,1659
1660,Louisiana-Monroe,2008,4,8,0,12,0.3333333333333333,1660
1661,Louisiana-Monroe,2009,6,6,0,12,0.5,1661
1662,Louisiana-Monroe,2010,5,7,0,12,0.4166666666666667,1662
1663,Louisiana-Monroe,2011,4,8,0,12,0.3333333333333333,1663
1664,Louisiana-Monroe,2012,8,5,0,13,0.6153846153846154,1664
1665,Louisiana-Monroe,2013,6,6,0,12,0.5,1665
1666,Louisiana-Monroe,2014,4,8,0,12,0.3333333333333333,1666
1667,Louisiana-Monroe,2015,2,11,0,13,0.15384615384615385,1667
1668,Louisiana-Monroe,2016,4,8,0,12,0.3333333333333333,1668
1669,Louisiana-Monroe,2017,4,8,0,12,0.3333333333333333,1669
1670,Louisiana-Monroe,2018,6,6,0,12,0.5,1670
1671,Louisiana-Monroe,2019,5,7,0,12,0.4166666666666667,1671
1672,Louisiana-Monroe,2020,0,10,0,10,0.0,1672
1673,Louisiana-Monroe,2021,4,8,0,12,0.3333333333333333,1673
1674,Louisiana-Monroe,2022,4,8,0,12,0.3333333333333333,1674
1675,Louisiana-Monroe,2023,2,10,0,12,0.16666666666666666,1675
1676,Louisville,1990,9,1,1,11,0.8636363636363636,1676
1677,Louisville,1991,2,9,0,11,0.18181818181818182,1677
1678,Louisville,1992,5,6,0,11,0.45454545454545453,1678
1679,Louisville,1993,8,3,0,11,0.7272727272727273,1679
1680,Louisville,1994,6,5,0,11,0.5454545454545454,1680
1681,Louisville,1995,7,4,0,11,0.6363636363636364,1681
1682,Louisville,1996,5,6,0,11,0.45454545454545453,1682
1683,Louisville,1997,1,10,0,11,0.09090909090909091,1683
1684,Louisville,1998,7,4,0,11,0.6363636363636364,1684
1685,Louisville,1999,7,4,0,11,0.6363636363636364,1685
1686,Louisville,2000,9,2,0,11,0.8181818181818182,1686
1687,Louisville,2001,10,2,0,12,0.8333333333333334,1687
1688,Louisville,2002,7,6,0,13,0.5384615384615384,1688
1689,Louisville,2003,9,4,0,13,0.6923076923076923,1689
1690,Louisville,2004,11,1,0,12,0.9166666666666666,1690
1691,Louisville,2005,9,3,0,12,0.75,1691
1692,Louisville,2006,12,1,0,13,0.9230769230769231,1692
1693,Louisville,2007,6,6,0,12,0.5,1693
1694,Louisville,2008,5,7,0,12,0.4166666666666667,1694
1695,Louisville,2009,4,8,0,12,0.3333333333333333,1695
1696,Louisville,2010,7,6,0,13,0.5384615384615384,1696
1697,Louisville,2011,7,6,0,13,0.5384615384615384,1697
1698,Louisville,2012,11,2,0,13,0.8461538461538461,1698
1699,Louisville,2013,12,1,0,13,0.9230769230769231,1699
1700,Louisville,2014,9,4,0,13,0.6923076923076923,1700
1701,Louisville,2015,8,5,0,13,0.6153846153846154,1701
1702,Louisville,2016,9,4,0,13,0.6923076923076923,1702
1703,Louisville,2017,8,5,0,13,0.6153846153846154,1703
1704,Louisville,2018,2,10,0,12,0.16666666666666666,1704
1705,Louisville,2019,8,5,0,13,0.6153846153846154,1705
1706,Louisville,2020,4,7,0,11,0.36363636363636365,1706
1707,Louisville,2021,6,7,0,13,0.46153846153846156,1707
1708,Louisville,2022,8,5,0,13,0.6153846153846154,1708
1709,Louisville,2023,10,4,0,14,0.7142857142857143,1709
1710,Marshall,1997,10,2,0,12,0.8333333333333334,1710
1711,Marshall,1998,11,1,0,12,0.9166666666666666,1711
1712,Marshall,1999,12,0,0,12,1.0,1712
1713,Marshall,2000,7,5,0,12,0.5833333333333334,1713
1714,Marshall,2001,10,2,0,12,0.8333333333333334,1714
1715,Marshall,2002,11,2,0,13,0.8461538461538461,1715
1716,Marshall,2003,8,4,0,12,0.6666666666666666,1716
1717,Marshall,2004,6,6,0,12,0.5,1717
1718,Marshall,2005,4,7,0,11,0.36363636363636365,1718
1719,Marshall,2006,5,7,0,12,0.4166666666666667,1719
1720,Marshall,2007,3,9,0,12,0.25,1720
1721,Marshall,2008,4,8,0,12,0.3333333333333333,1721
1722,Marshall,2009,7,6,0,13,0.5384615384615384,1722
1723,Marshall,2010,5,7,0,12,0.4166666666666667,1723
1724,Marshall,2011,8,6,0,14,0.5714285714285714,1724
1725,Marshall,2012,5,7,0,12,0.4166666666666667,1725
1726,Marshall,2013,10,4,0,14,0.7142857142857143,1726
1727,Marshall,2014,13,1,0,14,0.9285714285714286,1727
1728,Marshall,2015,10,3,0,13,0.7692307692307693,1728
1729,Marshall,2016,3,9,0,12,0.25,1729
1730,Marshall,2017,8,5,0,13,0.6153846153846154,1730
1731,Marshall,2018,9,4,0,13,0.6923076923076923,1731
1732,Marshall,2019,10,5,0,15,0.6666666666666666,1732
1733,Marshall,2020,7,3,0,10,0.7,1733
1734,Marshall,2021,7,6,0,13,0.5384615384615384,1734
1735,Marshall,2022,9,4,0,13,0.6923076923076923,1735
1736,Marshall,2023,6,7,0,13,0.46153846153846156,1736
1737,Maryland,1990,6,5,0,11,0.5454545454545454,1737
1738,Maryland,1991,2,9,0,11,0.18181818181818182,1738
1739,Maryland,1992,3,8,0,11,0.2727272727272727,1739
1740,Maryland,1993,2,9,0,11,0.18181818181818182,1740
1741,Maryland,1994,4,7,0,11,0.36363636363636365,1741
1742,Maryland,1995,6,5,0,11,0.5454545454545454,1742
1743,Maryland,1996,5,6,0,11,0.45454545454545453,1743
1744,Maryland,1997,2,9,0,11,0.18181818181818182,1744
1745,Maryland,1998,3,8,0,11,0.2727272727272727,1745
1746,Maryland,1999,5,6,0,11,0.45454545454545453,1746
1747,Maryland,2000,5,6,0,11,0.45454545454545453,1747
1748,Maryland,2001,10,1,0,11,0.9090909090909091,1748
1749,Maryland,2002,11,3,0,14,0.7857142857142857,1749
1750,Maryland,2003,10,3,0,13,0.7692307692307693,1750
1751,Maryland,2004,5,6,0,11,0.45454545454545453,1751
1752,Maryland,2005,5,6,0,11,0.45454545454545453,1752
1753,Maryland,2006,9,4,0,13,0.6923076923076923,1753
1754,Maryland,2007,6,7,0,13,0.46153846153846156,1754
1755,Maryland,2008,8,5,0,13,0.6153846153846154,1755
1756,Maryland,2009,2,10,0,12,0.16666666666666666,1756
1757,Maryland,2010,9,4,0,13,0.6923076923076923,1757
1758,Maryland,2011,2,10,0,12,0.16666666666666666,1758
1759,Maryland,2012,4,8,0,12,0.3333333333333333,1759
1760,Maryland,2013,7,6,0,13,0.5384615384615384,1760
1761,Maryland,2014,7,6,0,13,0.5384615384615384,1761
1762,Maryland,2015,3,9,0,12,0.25,1762
1763,Maryland,2016,6,7,0,13,0.46153846153846156,1763
1764,Maryland,2017,4,8,0,12,0.3333333333333333,1764
1765,Maryland,2018,5,7,0,12,0.4166666666666667,1765
1766,Maryland,2019,3,9,0,12,0.25,1766
1767,Maryland,2020,2,3,0,5,0.4,1767
1768,Maryland,2021,7,6,0,13,0.5384615384615384,1768
1769,Maryland,2022,8,5,0,13,0.6153846153846154,1769
1770,Maryland,2023,8,5,0,13,0.6153846153846154,1770
1771,Massachusetts,2012,1,11,0,12,0.08333333333333333,1771
1772,Massachusetts,2013,1,11,0,12,0.08333333333333333,1772
1773,Massachusetts,2014,3,9,0,12,0.25,1773
1774,Massachusetts,2015,3,9,0,12,0.25,1774
1775,Massachusetts,2016,2,10,0,12,0.16666666666666666,1775
1776,Massachusetts,2017,4,8,0,12,0.3333333333333333,1776
1777,Massachusetts,2018,4,8,0,12,0.3333333333333333,1777
1778,Massachusetts,2019,1,11,0,12,0.08333333333333333,1778
1779,Massachusetts,2021,1,11,0,12,0.08333333333333333,1779
1780,Massachusetts,2022,1,11,0,12,0.08333333333333333,1780
1781,Massachusetts,2023,3,9,0,12,0.25,1781
1782,Memphis,1990,4,6,1,11,0.4090909090909091,1782
1783,Memphis,1991,5,6,0,11,0.45454545454545453,1783
1784,Memphis,1992,6,5,0,11,0.5454545454545454,1784
1785,Memphis,1993,6,5,0,11,0.5454545454545454,1785
1786,Memphis,1994,6,5,0,11,0.5454545454545454,1786
1787,Memphis,1995,3,8,0,11,0.2727272727272727,1787
1788,Memphis,1996,4,7,0,11,0.36363636363636365,1788
1789,Memphis,1997,4,7,0,11,0.36363636363636365,1789
1790,Memphis,1998,2,9,0,11,0.18181818181818182,1790
1791,Memphis,1999,5,6,0,11,0.45454545454545453,1791
1792,Memphis,2000,4,7,0,11,0.36363636363636365,1792
1793,Memphis,2001,5,6,0,11,0.45454545454545453,1793
1794,Memphis,2002,3,9,0,12,0.25,1794
1795,Memphis,2003,9,4,0,13,0.6923076923076923,1795
1796,Memphis,2004,8,4,0,12,0.6666666666666666,1796
1797,Memphis,2005,7,5,0,12,0.5833333333333334,1797
1798,Memphis,2006,2,10,0,12,0.16666666666666666,1798
1799,Memphis,2007,7,7,0,14,0.5,1799
1800,Memphis,2008,6,7,0,13,0.46153846153846156,1800
1801,Memphis,2009,2,10,0,12,0.16666666666666666,1801
1802,Memphis,2010,1,11,0,12,0.08333333333333333,1802
1803,Memphis,2011,2,10,0,12,0.16666666666666666,1803
1804,Memphis,2012,4,8,0,12,0.3333333333333333,1804
1805,Memphis,2013,3,9,0,12,0.25,1805
1806,Memphis,2014,10,3,0,13,0.7692307692307693,1806
1807,Memphis,2015,9,4,0,13,0.6923076923076923,1807
1808,Memphis,2016,8,5,0,13,0.6153846153846154,1808
1809,Memphis,2017,10,3,0,13,0.7692307692307693,1809
1810,Memphis,2018,8,6,0,14,0.5714285714285714,1810
1811,Memphis,2019,12,2,0,14,0.8571428571428571,1811
1812,Memphis,2020,8,3,0,11,0.7272727272727273,1812
1813,Memphis,2021,6,6,0,12,0.5,1813
1814,Memphis,2022,7,6,0,13,0.5384615384615384,1814
1815,Memphis,2023,10,3,0,13,0.7692307692307693,1815
1816,Miami FL,1990,9,2,0,11,0.8181818181818182,1816
1817,Miami FL,1991,11,0,0,11,1.0,1817
1818,Miami FL,1992,11,0,0,11,1.0,1818
1819,Miami FL,1993,9,2,0,11,0.8181818181818182,1819
1820,Miami FL,1994,10,1,0,11,0.9090909090909091,1820
1821,Miami FL,1995,8,3,0,11,0.7272727272727273,1821
1822,Miami FL,1996,8,3,0,11,0.7272727272727273,1822
1823,Miami FL,1997,5,6,0,11,0.45454545454545453,1823
1824,Miami FL,1998,8,3,0,11,0.7272727272727273,1824
1825,Miami FL,1999,8,4,0,12,0.6666666666666666,1825
1826,Miami FL,2000,10,1,0,11,0.9090909090909091,1826
1827,Miami FL,2001,11,0,0,11,1.0,1827
1828,Miami FL,2002,12,1,0,13,0.9230769230769231,1828
1829,Miami FL,2003,11,2,0,13,0.8461538461538461,1829
1830,Miami FL,2004,9,3,0,12,0.75,1830
1831,Miami FL,2005,9,3,0,12,0.75,1831
1832,Miami FL,2006,7,6,0,13,0.5384615384615384,1832
1833,Miami FL,2007,5,7,0,12,0.4166666666666667,1833
1834,Miami FL,2008,7,6,0,13,0.5384615384615384,1834
1835,Miami FL,2009,9,4,0,13,0.6923076923076923,1835
1836,Miami FL,2010,7,6,0,13,0.5384615384615384,1836
1837,Miami FL,2011,6,6,0,12,0.5,1837
1838,Miami FL,2012,7,5,0,12,0.5833333333333334,1838
1839,Miami FL,2013,9,4,0,13,0.6923076923076923,1839
1840,Miami FL,2014,6,7,0,13,0.46153846153846156,1840
1841,Miami FL,2015,8,5,0,13,0.6153846153846154,1841
1842,Miami FL,2016,9,4,0,13,0.6923076923076923,1842
1843,Miami FL,2017,10,3,0,13,0.7692307692307693,1843
1844,Miami FL,2018,7,6,0,13,0.5384615384615384,1844
1845,Miami FL,2019,6,7,0,13,0.46153846153846156,1845
1846,Miami FL,2020,8,3,0,11,0.7272727272727273,1846
1847,Miami FL,2021,7,5,0,12,0.5833333333333334,1847
1848,Miami FL,2022,5,7,0,12,0.4166666666666667,1848
1849,Miami FL,2023,7,6,0,13,0.5384615384615384,1849
1850,Miami OH,1990,5,5,1,11,0.5,1850
1851,Miami OH,1991,6,4,1,11,0.5909090909090909,1851
1852,Miami OH,1992,6,4,1,11,0.5909090909090909,1852
1853,Miami OH,1993,4,7,0,11,0.36363636363636365,1853
1854,Miami OH,1994,5,5,1,11,0.5,1854
1855,Miami OH,1995,8,2,1,11,0.7727272727272727,1855
1856,Miami OH,1996,6,5,0,11,0.5454545454545454,1856
1857,Miami OH,1997,8,3,0,11,0.7272727272727273,1857
1858,Miami OH,1998,10,1,0,11,0.9090909090909091,1858
1859,Miami OH,1999,7,4,0,11,0.6363636363636364,1859
1860,Miami OH,2000,6,5,0,11,0.5454545454545454,1860
1861,Miami OH,2001,7,5,0,12,0.5833333333333334,1861
1862,Miami OH,2002,7,5,0,12,0.5833333333333334,1862
1863,Miami OH,2003,13,1,0,14,0.9285714285714286,1863
1864,Miami OH,2004,8,5,0,13,0.6153846153846154,1864
1865,Miami OH,2005,7,4,0,11,0.6363636363636364,1865
1866,Miami OH,2006,2,10,0,12,0.16666666666666666,1866
1867,Miami OH,2007,6,7,0,13,0.46153846153846156,1867
1868,Miami OH,2008,2,10,0,12,0.16666666666666666,1868
1869,Miami OH,2009,1,12,0,13,0.07692307692307693,1869
1870,Miami OH,2010,10,4,0,14,0.7142857142857143,1870
